Year,Country,Christians,Muslims,Unaffiliated,Hindus,Buddhists,Folk Religions,Other Religions,Jews,All Religions
2050,Belarus,6060000,200000,2230000,<10000,<10000,<10000,<10000,<10000,8510000
2050,Belgium,5870000,1310000,3740000,40000,60000,50000,20000,30000,11120000
2050,Belize,470000,<10000,50000,<10000,<10000,<10000,<10000,<10000,540000
2050,Benin,10450000,5880000,1240000,<10000,<10000,3960000,<10000,<10000,21530000
2050,Bermuda,50000,<10000,10000,<10000,<10000,<10000,<10000,<10000,60000
2050,Bhutan,<10000,<10000,<10000,220000,740000,20000,<10000,<10000,990000
2050,Bolivia,16010000,<10000,690000,<10000,10000,130000,140000,<10000,17000000
2050,Bosnia-Herzegovina,1270000,1290000,50000,<10000,<10000,<10000,<10000,<10000,2620000
2050,Botswana,2250000,50000,320000,<10000,<10000,50000,10000,<10000,2680000
2050,Brazil,192640000,50000,20740000,<10000,220000,9000000,280000,90000,223020000
2050,British Virgin Islands,30000,<10000,<10000,<10000,<10000,<10000,<10000,<10000,30000
2050,Brunei,50000,380000,<10000,<10000,40000,30000,<10000,<10000,510000
2050,Bulgaria,4080000,770000,320000,<10000,<10000,<10000,<10000,<10000,5180000
2050,Burkina Faso,9610000,32200000,320000,<10000,<10000,7720000,<10000,<10000,49860000
2050,Burundi,12490000,440000,<10000,<10000,<10000,870000,<10000,<10000,13800000
2050,Cambodia,70000,410000,40000,<10000,19090000,120000,<10000,<10000,19740000
2050,Cameroon,25820000,8410000,1750000,<10000,<10000,1180000,1030000,<10000,38200000
2050,Canada,24640000,2260000,10470000,1070000,600000,570000,780000,560000,40940000
2050,Cape Verde,650000,<10000,60000,<10000,<10000,<10000,<10000,<10000,720000
2050,Cayman Islands,60000,<10000,<10000,<10000,<10000,<10000,<10000,<10000,70000
2050,Central African Republic,7560000,860000,80000,<10000,<10000,90000,<10000,<10000,8590000
2050,Chad,11790000,14900000,520000,<10000,<10000,360000,40000,<10000,27620000
2050,Channel Islands,120000,<10000,20000,<10000,<10000,<10000,<10000,<10000,140000
2050,Chile,17330000,20000,2420000,<10000,10000,260000,40000,30000,20120000
2050,China,70800000,35290000,663080000,50000,241580000,284950000,9250000,<10000,1305010000
2050,Colombia,56560000,20000,4430000,<10000,<10000,530000,50000,<10000,61590000
2050,Comoros,<10000,1800000,<10000,<10000,<10000,20000,<10000,<10000,1830000
2050,Republic of the Congo,8100000,100000,680000,<10000,<10000,250000,90000,<10000,9230000
2050,Democratic Republic of the Congo,141790000,2490000,2490000,80000,<10000,1080000,190000,<10000,148120000
2050,Cook Islands,20000,<10000,<10000,<10000,<10000,<10000,<10000,<10000,20000
2050,Costa Rica,5720000,<10000,530000,<10000,<10000,60000,20000,<10000,6330000
2050,Ivory Coast,16490000,14820000,3550000,<10000,20000,4770000,80000,<10000,39740000
2050,Croatia,3520000,70000,160000,<10000,<10000,<10000,<10000,<10000,3760000
2050,Cuba,5580000,<10000,2270000,20000,<10000,1770000,<10000,<10000,9670000
2050,Cyprus,990000,360000,50000,10000,20000,<10000,<10000,<10000,1430000
2050,Czech Republic,1820000,100000,7700000,<10000,60000,70000,<10000,<10000,9760000
2050,Denmark,4570000,500000,640000,50000,50000,<10000,<10000,<10000,5820000
2050,Djibouti,40000,1500000,<10000,<10000,<10000,<10000,<10000,<10000,1550000
2050,Dominica,70000,<10000,<10000,<10000,<10000,<10000,<10000,<10000,80000
2050,Dominican Republic,12080000,10000,1450000,<10000,<10000,120000,10000,<10000,13690000
2050,Ecuador,18780000,20000,1170000,<10000,<10000,60000,<10000,<10000,20050000
2050,Egypt,4600000,119530000,<10000,<10000,<10000,<10000,<10000,<10000,124130000
2050,El Salvador,6040000,<10000,800000,<10000,<10000,30000,20000,<10000,6890000
2050,Equatorial Guinea,1210000,60000,70000,<10000,<10000,20000,<10000,<10000,1360000
2050,Eritrea,7040000,4090000,10000,<10000,<10000,40000,<10000,<10000,11190000
2050,Estonia,420000,<10000,620000,<10000,<10000,<10000,<10000,<10000,1040000
2050,Ethiopia,84770000,57960000,90000,<10000,<10000,2500000,20000,<10000,145350000
2050,Faeroe Islands,50000,<10000,<10000,<10000,<10000,<10000,<10000,<10000,50000
2050,Falkland Islands (Malvinas),<10000,<10000,<10000,<10000,<10000,<10000,<10000,<10000,<10000
2050,Fiji,790000,80000,10000,340000,<10000,<10000,<10000,<10000,1230000
2050,Finland,4040000,190000,1290000,10000,30000,<10000,<10000,<10000,5570000
2050,France,29900000,7540000,30570000,70000,400000,330000,130000,350000,69300000
2050,French Guiana,360000,<10000,20000,<10000,<10000,30000,<10000,<10000,440000
2050,French Polynesia,310000,<10000,20000,<10000,<10000,<10000,<10000,<10000,330000
2050,Gabon,2180000,490000,190000,<10000,<10000,170000,20000,<10000,3050000
2050,Gambia,160000,4620000,<10000,<10000,<10000,30000,<10000,<10000,4830000
2050,Georgia,2950000,490000,30000,<10000,<10000,<10000,<10000,<10000,3470000
2050,Germany,41650000,7000000,20910000,80000,260000,50000,90000,190000,70220000
2050,Ghana,33490000,11030000,1730000,30000,<10000,3030000,50000,<10000,49360000
2050,Gibraltar,20000,<10000,<10000,<10000,<10000,<10000,<10000,<10000,30000
2050,Greece,8720000,790000,550000,30000,<10000,10000,10000,<10000,10120000
2050,Greenland,50000,<10000,<10000,<10000,<10000,<10000,<10000,<10000,50000
2050,Grenada,140000,<10000,<10000,<10000,<10000,<10000,<10000,<10000,150000
2050,Guadeloupe,500000,<10000,10000,<10000,<10000,<10000,<10000,<10000,520000
2050,Guam,230000,<10000,<10000,<10000,<10000,<10000,<10000,<10000,250000
2050,Guatemala,28900000,<10000,1060000,<10000,<10000,200000,20000,<10000,30210000
2050,Guinea,2300000,19560000,410000,<10000,20000,600000,<10000,<10000,22890000
2050,Guinea-Bissau,490000,1480000,140000,<10000,<10000,930000,<10000,<10000,3040000
2050,Guyana,780000,60000,20000,190000,<10000,<10000,<10000,<10000,1050000
2050,Haiti,12830000,<10000,1670000,<10000,<10000,290000,40000,<10000,14830000
2050,Vatican City,<10000,<10000,<10000,<10000,<10000,<10000,<10000,<10000,<10000
2050,Honduras,10860000,20000,1250000,<10000,20000,150000,80000,<10000,12380000
2050,Hong Kong,1470000,250000,3820000,60000,1040000,1040000,100000,<10000,7770000
2050,Hungary,6500000,30000,1990000,<10000,<10000,<10000,<10000,<10000,8540000
2050,Iceland,370000,<10000,20000,<10000,<10000,<10000,<10000,<10000,410000
2050,India,36740000,310660000,830000,1297960000,11080000,7960000,26050000,<10000,1691280000
2050,Indonesia,33200000,256820000,240000,4150000,1740000,700000,410000,<10000,297260000
2050,Iran,60000,86190000,70000,20000,<10000,<10000,120000,<10000,86460000
2050,Iraq,490000,80190000,90000,<10000,<10000,<10000,20000,<10000,80790000
2050,Ireland,5540000,200000,800000,40000,20000,20000,<10000,<10000,6640000
2050,Isle of Man,80000,<10000,20000,<10000,<10000,<10000,<10000,<10000,100000
2050,Israel,230000,2870000,340000,<10000,30000,30000,20000,8180000,11690000
2050,Italy,40800000,5320000,9160000,300000,240000,150000,60000,40000,56080000
2050,Jamaica,2370000,<10000,520000,<10000,<10000,140000,30000,<10000,3070000
2050,Japan,2570000,310000,72980000,80000,27030000,630000,4180000,<10000,107780000
2050,Jordan,240000,10990000,20000,20000,60000,<10000,<10000,<10000,11340000
2050,Kazakhstan,3980000,16770000,610000,10000,100000,130000,60000,<10000,21680000
2050,Kenya,79810000,12920000,2270000,100000,<10000,1180000,860000,<10000,97150000
2050,Kiribati,150000,<10000,<10000,<10000,<10000,<10000,<10000,<10000,160000
2050,Kosovo,90000,1880000,<10000,<10000,<10000,<10000,<10000,<10000,1970000
2050,Kuwait,550000,3260000,<10000,510000,340000,20000,10000,<10000,4710000
2050,Kyrgyzstan,580000,7600000,30000,<10000,<10000,<10000,<10000,<10000,8220000
2050,Laos,140000,<10000,80000,<10000,5270000,3680000,70000,<10000,9260000
2050,Latvia,930000,<10000,770000,<10000,<10000,<10000,<10000,<10000,1720000
2050,Lebanon,1860000,2990000,10000,<10000,<10000,<10000,<10000,<10000,4870000
2050,Lesotho,2620000,<10000,70000,<10000,<10000,<10000,<10000,<10000,2700000
2050,Liberia,8410000,1190000,130000,<10000,<10000,110000,10000,<10000,9840000
2050,Libya,240000,8750000,20000,<10000,30000,<10000,<10000,<10000,9050000
2050,Liechtenstein,40000,<10000,<10000,<10000,<10000,<10000,<10000,<10000,40000
2050,Lithuania,2270000,<10000,210000,<10000,<10000,<10000,<10000,<10000,2490000
2050,Luxembourg,370000,10000,130000,<10000,<10000,<10000,<10000,<10000,520000
2050,Macau,40000,<10000,80000,<10000,90000,320000,<10000,<10000,540000
2050,Republic of Macedonia,710000,930000,20000,<10000,<10000,<10000,<10000,<10000,1650000
2050,Madagascar,44400000,1730000,4620000,40000,20000,2760000,50000,<10000,53620000
2050,Malawi,41880000,6420000,690000,40000,<10000,780000,30000,<10000,49840000
2050,Malaysia,4230000,32720000,200000,2270000,4870000,870000,30000,<10000,45190000
2050,Maldives,<10000,400000,<10000,<10000,<10000,<10000,<10000,<10000,410000
2050,Mali,970000,39830000,270000,<10000,<10000,1580000,<10000,<10000,42660000
2050,Malta,350000,<10000,<10000,<10000,<10000,<10000,<10000,<10000,360000
2050,Marshall Islands,70000,<10000,<10000,<10000,<10000,<10000,<10000,<10000,70000
2050,Martinique,400000,<10000,<10000,<10000,<10000,<10000,<10000,<10000,420000
2050,Mauritania,20000,7270000,<10000,<10000,<10000,40000,<10000,<10000,7340000
2050,Mauritius,410000,220000,10000,600000,<10000,<10000,<10000,<10000,1260000
2050,Mayotte,<10000,490000,<10000,<10000,<10000,<10000,<10000,<10000,490000
2050,Mexico,130150000,10000,11950000,<10000,10000,80000,20000,100000,142330000
2050,Federated States of Micronesia,190000,<10000,<10000,<10000,<10000,<10000,<10000,<10000,200000
2050,Moldova,2470000,40000,30000,<10000,<10000,<10000,<10000,<10000,2550000
2050,Monaco,50000,<10000,<10000,<10000,<10000,<10000,<10000,<10000,50000
2050,Mongolia,90000,170000,1540000,<10000,2170000,140000,<10000,<10000,4110000
2050,Montenegro,430000,160000,20000,<10000,<10000,<10000,<10000,<10000,610000
2050,Montserrat,<10000,<10000,<10000,<10000,<10000,<10000,<10000,<10000,<10000
2050,Morocco,10000,39950000,<10000,<10000,<10000,<10000,<10000,<10000,39970000
2050,Mozambique,29400000,7390000,8220000,30000,<10000,3950000,<10000,<10000,49000000
2050,Burma (Myanmar),4420000,2630000,260000,910000,44710000,3040000,90000,<10000,56060000
2050,Namibia,3450000,10000,70000,<10000,<10000,<10000,<10000,<10000,3550000
2050,Nauru,<10000,<10000,<10000,<10000,<10000,<10000,<10000,<10000,10000
2050,Nepal,220000,3160000,120000,38120000,4380000,1710000,40000,<10000,47740000
2050,Netherlands,6750000,1600000,8380000,130000,80000,50000,40000,30000,17050000
2050,New Caledonia,270000,<10000,30000,<10000,<10000,<10000,<10000,<10000,310000
2050,New Zealand,2610000,160000,2640000,210000,130000,30000,60000,10000,5850000
2050,Nicaragua,6930000,<10000,1160000,<10000,<10000,110000,10000,<10000,8220000
2050,Niger,630000,53660000,430000,<10000,<10000,80000,<10000,<10000,54810000
2050,Nigeria,154840000,230700000,1290000,<10000,30000,7120000,170000,<10000,394150000
2050,Niue,<10000,<10000,<10000,<10000,<10000,<10000,<10000,<10000,<10000
2050,North Korea,520000,<10000,18800000,<10000,400000,3260000,3400000,<10000,26380000
2050,Northern Mariana Islands,40000,<10000,<10000,<10000,<10000,<10000,<10000,<10000,50000
2050,Norway,4310000,520000,850000,50000,90000,10000,10000,<10000,5850000
2050,Oman,250000,4010000,20000,260000,20000,<10000,30000,<10000,4590000
2050,Pakistan,4250000,273110000,30000,5630000,30000,40000,30000,<10000,283110000
2050,Palau,20000,<10000,<10000,<10000,<10000,<10000,<10000,<10000,30000
2050,Palestinian territories,140000,9850000,<10000,<10000,<10000,<10000,<10000,<10000,10000000
2050,Panama,4610000,40000,280000,<10000,10000,30000,20000,20000,5020000
2050,Papua New Guinea,13400000,<10000,<10000,<10000,<10000,60000,30000,<10000,13510000
2050,Paraguay,10060000,<10000,120000,<10000,<10000,190000,20000,<10000,10390000
2050,Peru,37740000,<10000,1320000,<10000,60000,390000,130000,<10000,39640000
2050,Philippines,143550000,9440000,140000,<10000,140000,2560000,250000,<10000,156090000
2050,Poland,28880000,80000,4270000,<10000,10000,<10000,<10000,10000,33280000
2050,Portugal,7500000,110000,980000,10000,20000,60000,<10000,<10000,8690000
2050,Puerto Rico,3330000,<10000,90000,<10000,<10000,30000,<10000,<10000,3480000
2050,Qatar,470000,2390000,20000,630000,150000,30000,10000,<10000,3700000
2050,Reunion,950000,50000,20000,50000,<10000,<10000,10000,<10000,1080000
2050,Romania,16270000,70000,20000,<10000,<10000,<10000,<10000,<10000,16370000
2050,Russia,88440000,20860000,13960000,140000,170000,270000,20000,110000,123960000
2050,Rwanda,24610000,850000,810000,20000,<10000,120000,50000,<10000,26470000
2050,St. Helena,<10000,<10000,<10000,<10000,<10000,<10000,<10000,<10000,<10000
2050,St. Kitts and Nevis,60000,<10000,<10000,<10000,<10000,<10000,<10000,<10000,70000
2050,St. Lucia,200000,<10000,10000,<10000,<10000,<10000,<10000,<10000,210000
2050,St. Pierre and Miquelon,<10000,<10000,<10000,<10000,<10000,<10000,<10000,<10000,<10000
2050,St. Vincent and the Grenadines,120000,<10000,<10000,<10000,<10000,<10000,<10000,<10000,130000
2050,Samoa,360000,<10000,<10000,<10000,<10000,<10000,<10000,<10000,370000
2050,San Marino,30000,<10000,<10000,<10000,<10000,<10000,<10000,<10000,30000
2050,Sao Tome and Principe,260000,<10000,50000,<10000,<10000,10000,<10000,<10000,320000
2050,Saudi Arabia,1830000,42490000,230000,710000,180000,110000,80000,<10000,45630000
2050,Senegal,720000,27560000,<10000,<10000,<10000,10000,<10000,<10000,28290000
2050,Serbia,5480000,500000,210000,<10000,<10000,<10000,<10000,<10000,6200000
2050,Seychelles,90000,<10000,<10000,<10000,<10000,<10000,<10000,<10000,100000
2050,Sierra Leone,2040000,8850000,10000,<10000,<10000,90000,10000,<10000,11000000
2050,Singapore,1350000,1690000,1270000,790000,2140000,220000,450000,10000,7910000
2050,Slovakia,4160000,40000,990000,<10000,10000,10000,<10000,<10000,5230000
2050,Slovenia,1300000,80000,350000,<10000,<10000,<10000,<10000,<10000,1740000
2050,Solomon Islands,1130000,<10000,<10000,<10000,<10000,20000,<10000,<10000,1160000
2050,Somalia,20000,26100000,10000,10000,<10000,20000,<10000,<10000,26170000
2050,South Africa,48550000,1580000,9330000,460000,90000,430000,200000,30000,60660000
2050,South Korea,15920000,340000,22010000,50000,8620000,470000,110000,<10000,47520000
2050,Spain,34100000,3940000,13850000,120000,70000,150000,30000,60000,52310000
2050,Sri Lanka,1670000,3010000,<10000,3430000,16310000,<10000,<10000,<10000,24420000
2050,Sudan,3830000,64720000,750000,<10000,<10000,2020000,<10000,<10000,71330000
2050,Suriname,370000,80000,60000,100000,<10000,50000,10000,<10000,670000
2050,Swaziland,1470000,<10000,140000,<10000,<10000,20000,<10000,<10000,1640000
2050,Sweden,5730000,1350000,3590000,60000,130000,40000,40000,20000,10960000
2050,Switzerland,4870000,600000,2230000,50000,60000,10000,20000,20000,7860000
2050,Syria,1720000,31220000,680000,<10000,<10000,<10000,<10000,<10000,33630000
2050,Taiwan,1310000,10000,3450000,<10000,4130000,8520000,2740000,<10000,20150000
2050,Tajikistan,260000,11800000,190000,<10000,<10000,<10000,<10000,<10000,12280000
2050,Tanzania,93550000,43250000,3190000,50000,<10000,420000,20000,<10000,140470000
2050,Thailand,720000,5610000,210000,120000,61190000,60000,<10000,<10000,67910000
2050,Timor-Leste,3070000,<10000,<10000,<10000,<10000,<10000,<10000,<10000,3080000
2050,Togo,3910000,1490000,690000,<10000,<10000,4500000,60000,<10000,10650000
2050,Tokelau,<10000,<10000,<10000,<10000,<10000,<10000,<10000,<10000,<10000
2050,Tonga,210000,<10000,<10000,<10000,<10000,<10000,<10000,<10000,210000
2050,Trinidad and Tobago,840000,70000,20000,260000,<10000,30000,20000,<10000,1230000
2050,Tunisia,30000,12510000,30000,<10000,<10000,<10000,<10000,<10000,12570000
2050,Turkey,480000,89320000,1080000,<10000,50000,30000,190000,30000,91180000
2050,Turkmenistan,450000,6420000,40000,<10000,<10000,<10000,<10000,<10000,6910000
2050,Turks and Caicos Islands,40000,<10000,<10000,<10000,<10000,<10000,<10000,<10000,40000
2050,Tuvalu,10000,<10000,<10000,<10000,<10000,<10000,<10000,<10000,10000
2050,Uganda,81020000,13370000,490000,290000,<10000,830000,110000,<10000,96120000
2050,Ukraine,32470000,1340000,2420000,70000,30000,30000,10000,20000,36400000
2050,United Arab Emirates,1320000,7510000,100000,980000,280000,30000,60000,<10000,10280000
2050,United Kingdom,31150000,7760000,26710000,1370000,640000,210000,550000,240000,68610000
2050,United States,261960000,8090000,100860000,4780000,5480000,2070000,5760000,5360000,394350000
2050,U.S. Virgin Islands,110000,<10000,<10000,<10000,<10000,<10000,<10000,<10000,110000
2050,Uruguay,2020000,<10000,1500000,<10000,<10000,30000,10000,<10000,3570000
2050,Uzbekistan,530000,35300000,240000,<10000,10000,20000,<10000,<10000,36110000
2050,Vanuatu,480000,<10000,<10000,<10000,<10000,20000,<10000,<10000,510000
2050,Venezuela,36100000,120000,3720000,<10000,<10000,290000,30000,<10000,40270000
2050,Vietnam,9310000,200000,31720000,<10000,16590000,45790000,430000,<10000,104040000
2050,Wallis and Futuna,10000,<10000,<10000,<10000,<10000,<10000,<10000,<10000,10000
2050,Western Sahara,<10000,730000,<10000,<10000,<10000,<10000,<10000,<10000,730000
2050,Yemen,80000,61050000,60000,380000,<10000,<10000,<10000,<10000,61580000
2050,Zambia,43170000,470000,290000,50000,<10000,160000,480000,<10000,44640000
2050,Zimbabwe,16230000,200000,1430000,<10000,<10000,930000,50000,<10000,18850000
2050,South Sudan,12750000,1300000,100000,<10000,<10000,6930000,<10000,<10000,21080000
2050,Curacao,170000,<10000,<10000,<10000,<10000,<10000,<10000,<10000,180000
2050,Sint Maarten,60000,<10000,<10000,<10000,<10000,<10000,<10000,<10000,60000
2050,Caribbean Netherlands,20000,<10000,<10000,<10000,<10000,<10000,<10000,<10000,20000
